bseTest, 000243, 275, 319, SHVR, 14601, 20, 730.050000, ZIC, 12105, 20, 605.250000, 
bseTest, 000244, 275, 316, SHVR, 14691, 20, 734.550000, ZIC, 12166, 20, 608.300000, 
bseTest, 000244, 275, 317, SHVR, 14855, 20, 742.750000, ZIC, 12238, 20, 611.900000, 
bseTest, 000244, 292, 310, SHVR, 14963, 20, 748.150000, ZIC, 12419, 20, 620.950000, 
bseTest, 000253, 262, 277, SHVR, 15074, 20, 753.700000, ZIC, 12419, 20, 620.950000, 
bseTest, 000253, 262, 279, SHVR, 15175, 20, 758.750000, ZIC, 12480, 20, 624.000000, 
bseTest, 000255, 262, 277, SHVR, 15338, 20, 766.900000, ZIC, 12526, 20, 626.300000, 
bseTest, 000258, 262, 338, SHVR, 15423, 20, 771.150000, ZIC, 12540, 20, 627.000000, 
bseTest, 000262, 262, 379, SHVR, 15423, 20, 771.150000, ZIC, 12579, 20, 628.950000, 
bseTest, 000270, 224, 297, SHVR, 15506, 20, 775.300000, ZIC, 12773, 20, 638.650000, 
bseTest, 000270, 259, 267, SHVR, 15506, 20, 775.300000, ZIC, 12933, 20, 646.650000, 
bseTest, 000271, 259, 264, SHVR, 15685, 20, 784.250000, ZIC, 13101, 20, 655.050000, 
bseTest, 000271, 261, 263, SHVR, 15923, 20, 796.150000, ZIC, 13101, 20, 655.050000, 
bseTest, 000271, 261, 264, SHVR, 16058, 20, 802.900000, ZIC, 13214, 20, 660.700000, 
bseTest, 000272, 261, 263, SHVR, 16132, 20, 806.600000, ZIC, 13214, 20, 660.700000, 
bseTest, 000272, 262, 266, SHVR, 16457, 20, 822.850000, ZIC, 13214, 20, 660.700000, 
bseTest, 000272, 263, 265, SHVR, 16581, 20, 829.050000, ZIC, 13214, 20, 660.700000, 
bseTest, 000272, 262, 264, SHVR, 16744, 20, 837.200000, ZIC, 13361, 20, 668.050000, 
bseTest, 000272, 262, 266, SHVR, 16771, 20, 838.550000, ZIC, 13435, 20, 671.750000, 
bseTest, 000272, 262, 265, SHVR, 16810, 20, 840.500000, ZIC, 13623, 20, 681.150000, 
